app,date,all_ver_rate,ver_1,ver_1_rate,ver_2,ver_2_rate,ver_3,ver_3_rate
中学学生端Android,2019-05-02,0.04,3.5.1.1002,0.07,3.6.0.1062,0.05,3.7.0.1051,0.03
中学学生端Android,2019-05-02,0.04,3.7.0.1051,0.03,3.5.1.1002,0.07,3.6.0.1062,0.05
中学学生端Android,2019-05-03,0.05,3.7.0.1051,0.04,3.5.1.1002,0.07,3.6.0.1062,0.06
中学学生端Android,2019-05-03,0.05,3.7.0.1051,0.04,3.5.1.1002,0.07,3.6.0.1062,0.06
中学学生端Android,2019-05-04,0.06,3.7.0.1051,0.05,3.5.1.1002,0.15,3.6.0.1062,0.08
中学学生端Android,2019-05-04,0.06,3.7.0.1051,0.05,3.5.1.1002,0.15,3.6.0.1062,0.08
中学学生端Android,2019-05-05,0.05,3.7.0.1051,0.03,3.5.1.1002,0.14,3.6.0.1062,0.08
中学学生端Android,2019-05-05,0.05,3.7.0.1051,0.03,3.5.1.1002,0.14,3.6.0.1062,0.08
中学学生端Android,2019-05-06,0.04,3.7.0.1051,0.04,3.5.1.1002,0.08,3.6.0.1062,0.06
中学学生端Android,2019-05-06,0.04,3.7.0.1051,0.04,3.5.1.1002,0.08,3.6.0.1062,0.06
中学学生端Android,2019-05-07,0.04,3.7.0.1051,0.03,3.5.1.1002,0.07,3.6.0.1062,0.07
中学学生端Android,2019-05-07,0.04,3.7.0.1051,0.03,3.5.1.1002,0.07,3.6.0.1062,0.07
中学学生端Android,2019-05-08,0.04,3.7.0.1051,0.03,3.5.1.1002,0.11,3.6.0.1062,0.06
中学学生端Android,2019-05-08,0.04,3.7.0.1051,0.03,3.5.1.1002,0.11,3.6.0.1062,0.06
中学学生端Android,2019-05-09,0.04,3.7.0.1051,0.03,3.5.1.1002,0.08,3.6.0.1062,0.06
中学学生端Android,2019-05-09,0.04,3.7.0.1051,0.03,3.5.1.1002,0.08,3.6.0.1062,0.06
中学学生端Android,2019-05-10,0.04,3.7.0.1051,0.03,3.5.1.1002,0.09,3.6.0.1062,0.04
中学学生端Android,2019-05-10,0.04,3.7.0.1051,0.03,3.5.1.1002,0.09,3.4.2.1004,0.0
中学学生端Android,2019-05-11,0.04,3.7.0.1051,0.03,3.5.1.1002,0.09,3.4.2.1004,0.03
中学学生端Android,2019-05-11,0.04,3.7.0.1051,0.03,3.5.1.1002,0.09,3.4.2.1004,0.03
中学学生端Android,2019-05-12,0.05,3.7.0.1051,0.04,3.5.1.1002,0.1,3.4.2.1004,0.03
中学学生端Android,2019-05-12,0.05,3.7.0.1051,0.04,3.5.1.1002,0.1,3.4.2.1004,0.03
中学学生端Android,2019-05-13,0.04,3.7.0.1051,0.03,3.5.1.1002,0.08,3.4.2.1004,0.03
中学学生端Android,2019-05-13,0.04,3.7.0.1051,0.03,3.5.1.1002,0.08,3.4.2.1004,0.03
中学学生端Android,2019-05-14,0.03,3.7.0.1051,0.03,3.5.1.1002,0.09,3.4.2.1004,0.06
中学学生端Android,2019-05-14,0.03,3.7.0.1051,0.03,3.5.1.1002,0.09,3.4.2.1004,0.06
中学学生端Android,2019-05-15,0.05,3.7.0.1051,0.05,3.5.1.1002,0.18,3.4.2.1004,0.1
中学学生端Android,2019-05-15,0.05,3.7.0.1051,0.05,3.5.1.1002,0.18,3.4.2.1004,0.1
中学学生端Android,2019-05-16,0.04,3.7.0.1051,0.06,3.5.1.1002,0.1,3.4.2.1004,0.0
中学学生端Android,2019-05-16,0.04,3.7.0.1051,0.06,3.5.1.1002,0.1,3.4.2.1004,0.0
中学学生端Android,2019-05-17,0.04,3.7.0.1051,0.04,3.5.1.1002,0.09,3.4.2.1004,0.08
中学学生端Android,2019-05-17,0.04,3.7.0.1051,0.04,3.5.1.1002,0.09,3.7.1.1004,0.03
中学学生端Android,2019-05-18,0.03,3.7.0.1051,0.05,3.5.1.1002,0.09,3.7.1.1004,0.02
中学学生端Android,2019-05-18,0.03,3.7.0.1051,0.05,3.5.1.1002,0.09,3.7.1.1004,0.02
中学学生端Android,2019-05-19,0.04,3.7.0.1051,0.06,3.5.1.1002,0.09,3.7.1.1004,0.03
中学学生端Android,2019-05-19,0.04,3.7.0.1051,0.06,3.7.1.1004,0.03,3.5.1.1002,0.09
中学学生端Android,2019-05-20,0.04,3.7.0.1051,0.05,3.7.1.1004,0.03,3.5.1.1002,0.11
中学学生端Android,2019-05-20,0.04,3.7.0.1051,0.05,3.7.1.1004,0.03,3.5.1.1002,0.11
中学学生端Android,2019-05-21,0.04,3.7.0.1051,0.06,3.7.1.1004,0.03,3.5.1.1002,0.12
中学学生端Android,2019-05-21,0.04,3.7.1.1004,0.03,3.7.0.1051,0.06,3.5.1.1002,0.12
中学学生端Android,2019-05-22,0.04,3.7.1.1004,0.03,3.7.0.1051,0.08,3.5.1.1002,0.09
中学学生端Android,2019-05-22,0.04,3.7.1.1004,0.03,3.7.0.1051,0.08,3.5.1.1002,0.09
中学学生端Android,2019-05-23,0.04,3.7.1.1004,0.03,3.7.0.1051,0.06,3.5.1.1002,0.14
中学学生端Android,2019-05-23,0.04,3.7.1.1004,0.03,3.7.0.1051,0.06,3.5.1.1002,0.14
中学学生端Android,2019-05-24,0.04,3.7.1.1004,0.03,3.7.0.1051,0.06,3.5.1.1002,0.14
中学学生端Android,2019-05-24,0.04,3.7.1.1004,0.03,3.5.1.1002,0.14,3.7.0.1051,0.06
中学学生端Android,2019-05-25,0.03,3.7.1.1004,0.02,3.5.1.1002,0.12,3.7.0.1051,0.06
中学学生端Android,2019-05-25,0.03,3.7.1.1004,0.02,3.5.1.1002,0.12,3.7.0.1051,0.06
中学学生端Android,2019-05-26,0.04,3.7.1.1004,0.03,3.5.1.1002,0.08,3.7.0.1051,0.06
中学学生端Android,2019-05-26,0.04,3.7.1.1004,0.03,3.5.1.1002,0.08,3.7.0.1051,0.06
中学学生端Android,2019-05-27,0.04,3.7.1.1004,0.03,3.5.1.1002,0.09,3.7.0.1051,0.05
中学学生端Android,2019-05-27,0.04,3.7.1.1004,0.03,3.5.1.1002,0.09,3.7.0.1051,0.05
中学学生端Android,2019-05-28,0.04,3.7.1.1004,0.03,3.5.1.1002,0.07,3.7.0.1051,0.05
中学学生端Android,2019-05-28,0.04,3.7.1.1004,0.03,3.5.1.1002,0.07,3.7.0.1051,0.05
中学学生端Android,2019-05-29,0.05,3.7.1.1004,0.03,3.5.1.1002,0.16,3.7.0.1051,0.08
中学学生端iOS,2019-04-01,0.02,3.6.0,0.0,3.2.0,0.33,3.5.0,0.0
中学学生端iOS,2019-04-02,0.01,3.6.0,0.0,3.2.0,0.21,3.5.0,0.0
中学学生端iOS,2019-04-03,0.01,3.6.0,0.0,3.2.0,0.29,3.5.0,0.0
中学学生端iOS,2019-04-04,0.02,3.6.0,0.0,3.2.0,0.36,3.5.0,0.01
中学学生端iOS,2019-04-05,0.02,3.6.0,0.01,3.2.0,0.35,3.5.0,0.0
中学学生端iOS,2019-04-06,0.02,3.6.0,0.0,3.2.0,0.35,3.5.0,0.0
中学学生端iOS,2019-04-07,0.02,3.6.0,0.0,3.2.0,0.39,3.5.0,0.02
中学学生端iOS,2019-04-08,0.02,3.6.0,0.01,3.2.0,0.4,3.5.0,0.01
中学学生端iOS,2019-04-09,0.02,3.6.0,0.0,3.2.0,0.39,3.5.0,0.0
中学学生端iOS,2019-04-10,0.02,3.6.0,0.01,3.2.0,0.32,3.5.0,0.01
中学学生端iOS,2019-04-11,0.01,3.6.0,0.0,3.2.0,0.26,3.5.0,0.02
中学学生端iOS,2019-04-12,0.01,3.6.0,0.0,3.2.0,0.31,3.5.0,0.0
中学学生端iOS,2019-04-13,0.02,3.6.0,0.0,3.2.0,0.28,3.5.0,0.01
中学学生端iOS,2019-04-14,0.02,3.6.0,0.0,3.2.0,0.43,3.5.0,0.0
中学学生端iOS,2019-04-15,0.01,3.6.0,0.0,3.2.0,0.35,3.5.0,0.0
中学学生端iOS,2019-04-15,0.01,3.6.0,0.0,3.2.0,0.35,3.5.0,0.0
中学学生端iOS,2019-04-16,0.01,3.6.0,0.0,3.2.0,0.28,3.5.0,0.0
中学学生端iOS,2019-04-16,0.01,3.6.0,0.0,3.2.0,0.28,3.5.0,0.0
中学学生端iOS,2019-04-17,0.01,3.6.0,0.0,3.2.0,0.17,3.5.0,0.01
中学学生端iOS,2019-04-17,0.01,3.6.0,0.0,3.2.0,0.17,3.5.0,0.01
中学学生端iOS,2019-04-18,0.01,3.6.0,0.0,3.2.0,0.28,3.5.0,0.01
中学学生端iOS,2019-04-18,0.01,3.6.0,0.0,3.2.0,0.28,3.5.0,0.01
中学学生端iOS,2019-04-19,0.01,3.6.0,0.0,3.2.0,0.21,3.5.0,0.0
中学学生端iOS,2019-04-19,0.01,3.6.0,0.0,3.2.0,0.21,3.5.0,0.0
中学学生端iOS,2019-04-20,0.01,3.6.0,0.01,3.2.0,0.17,3.5.0,0.01
中学学生端iOS,2019-04-20,0.01,3.6.0,0.01,3.2.0,0.17,3.5.0,0.01
中学学生端iOS,2019-04-21,0.02,3.6.0,0.01,3.2.0,0.32,3.5.0,0.02
中学学生端iOS,2019-04-21,0.02,3.6.0,0.01,3.2.0,0.32,3.5.0,0.02
中学学生端iOS,2019-04-22,0.01,3.6.0,0.01,3.2.0,0.24,3.5.0,0.01
中学学生端iOS,2019-04-22,0.01,3.6.0,0.01,3.2.0,0.24,3.5.0,0.01
中学学生端iOS,2019-04-23,0.01,3.6.0,0.0,3.2.0,0.26,3.5.0,0.01
中学学生端iOS,2019-04-23,0.01,3.6.0,0.0,3.2.0,0.26,3.5.0,0.01
中学学生端iOS,2019-04-24,0.01,3.6.0,0.01,3.2.0,0.15,3.5.0,0.0
中学学生端iOS,2019-04-24,0.01,3.6.0,0.01,3.2.0,0.15,3.5.0,0.0
中学学生端iOS,2019-04-25,0.01,3.6.0,0.0,3.2.0,0.18,3.5.0,0.0
中学学生端iOS,2019-04-25,0.01,3.6.0,0.0,3.2.0,0.18,3.5.0,0.0
中学学生端iOS,2019-04-26,0.01,3.6.0,0.0,3.2.0,0.22,3.5.0,0.0
中学学生端iOS,2019-04-26,0.01,3.6.0,0.0,3.2.0,0.22,3.5.0,0.0
中学学生端iOS,2019-04-27,0.01,3.6.0,0.0,3.2.0,0.17,3.5.0,0.0
中学学生端iOS,2019-04-27,0.01,3.6.0,0.0,3.2.0,0.17,3.5.0,0.0
中学学生端iOS,2019-04-28,0.01,3.6.0,0.0,3.2.0,0.23,3.5.0,0.0
中学学生端iOS,2019-04-28,0.01,3.6.0,0.0,3.2.0,0.23,3.5.0,0.0
中学学生端iOS,2019-04-29,0.02,3.6.0,0.02,3.2.0,0.19,3.5.0,0.01
中学学生端iOS,2019-04-29,0.02,3.6.0,0.02,3.2.0,0.19,3.5.0,0.01
中学学生端iOS,2019-04-30,0.03,3.6.0,0.05,3.2.0,0.19,3.5.0,0.0
中学学生端iOS,2019-04-30,0.03,3.6.0,0.05,3.2.0,0.19,3.5.0,0.0
中学学生端iOS,2019-05-01,0.04,3.6.0,0.05,3.2.0,0.23,3.5.0,0.0
中学学生端iOS,2019-05-01,0.04,3.6.0,0.05,3.2.0,0.23,3.5.0,0.0
中学学生端iOS,2019-05-02,0.04,3.6.0,0.02,3.2.0,0.26,3.5.0,0.02
中学学生端iOS,2019-05-02,0.04,3.6.0,0.02,3.2.0,0.26,3.5.0,0.02
中学学生端iOS,2019-05-03,0.05,3.6.0,0.06,3.2.0,0.33,3.5.0,0.01
中学学生端iOS,2019-05-03,0.05,3.6.0,0.06,3.2.0,0.33,3.5.0,0.01
中学学生端iOS,2019-05-04,0.04,3.6.0,0.02,3.2.0,0.36,3.5.0,0.04
中学学生端iOS,2019-05-04,0.04,3.2.0,0.36,3.6.0,0.02,3.7.0,0.04
中学学生端iOS,2019-05-05,0.03,3.2.0,0.19,3.6.0,0.01,3.7.0,0.02
中学学生端iOS,2019-05-05,0.03,3.2.0,0.19,3.6.0,0.01,3.7.0,0.02
中学学生端iOS,2019-05-06,0.03,3.2.0,0.38,3.6.0,0.02,3.7.0,0.02
中学学生端iOS,2019-05-06,0.03,3.2.0,0.38,3.6.0,0.02,3.7.0,0.02
中学学生端iOS,2019-05-07,0.02,3.2.0,0.47,3.6.0,0.02,3.7.0,0.01
中学学生端iOS,2019-05-07,0.02,3.2.0,0.47,3.6.0,0.02,3.7.0,0.01
中学学生端iOS,2019-05-08,0.03,3.2.0,0.39,3.6.0,0.02,3.7.0,0.03
中学学生端iOS,2019-05-08,0.03,3.2.0,0.39,3.7.0,0.03,3.6.0,0.02
中学学生端iOS,2019-05-09,0.03,3.2.0,0.49,3.7.0,0.02,3.6.0,0.03
中学学生端iOS,2019-05-09,0.03,3.2.0,0.49,3.7.0,0.02,3.6.0,0.03
中学学生端iOS,2019-05-10,0.03,3.2.0,0.38,3.7.0,0.02,3.6.0,0.03
中学学生端iOS,2019-05-10,0.03,3.2.0,0.38,3.7.0,0.02,3.6.0,0.03
中学学生端iOS,2019-05-11,0.03,3.2.0,0.31,3.7.0,0.03,3.6.0,0.02
中学学生端iOS,2019-05-11,0.03,3.2.0,0.31,3.7.0,0.03,3.6.0,0.02
中学学生端iOS,2019-05-12,0.04,3.2.0,0.25,3.7.0,0.04,3.6.0,0.03
中学学生端iOS,2019-05-12,0.04,3.2.0,0.25,3.7.0,0.04,3.6.0,0.03
中学学生端iOS,2019-05-13,0.03,3.2.0,0.45,3.7.0,0.02,3.6.0,0.02
中学学生端iOS,2019-05-13,0.03,3.2.0,0.45,3.7.0,0.02,3.1.0,0.1
中学学生端iOS,2019-05-14,0.03,3.2.0,0.36,3.7.0,0.02,3.1.0,0.13
中学学生端iOS,2019-05-14,0.03,3.2.0,0.36,3.7.0,0.02,3.1.0,0.13
中学学生端iOS,2019-05-15,0.02,3.2.0,0.37,3.7.0,0.03,3.1.0,0.0
中学学生端iOS,2019-05-15,0.02,3.2.0,0.37,3.1.0,0.0,3.7.0,0.03
中学学生端iOS,2019-05-16,0.02,3.2.0,0.26,3.1.0,0.17,3.7.0,0.04
中学学生端iOS,2019-05-16,0.02,3.2.0,0.26,3.1.0,0.17,3.5.0,0.02
中学学生端iOS,2019-05-17,0.03,3.2.0,0.28,3.1.0,0.26,3.5.0,0.02
中学学生端iOS,2019-05-17,0.03,3.2.0,0.28,3.1.0,0.26,3.5.0,0.02
中学学生端iOS,2019-05-18,0.04,3.2.0,0.27,3.1.0,0.09,3.5.0,0.05
中学学生端iOS,2019-05-18,0.04,3.2.0,0.27,3.1.0,0.09,3.5.0,0.05
中学学生端iOS,2019-05-19,0.04,3.2.0,0.45,3.1.0,0.15,3.5.0,0.01
中学学生端iOS,2019-05-19,0.04,3.2.0,0.45,3.1.0,0.15,3.5.0,0.01
中学学生端iOS,2019-05-20,0.03,3.2.0,0.23,3.1.0,0.34,3.5.0,0.02
中学学生端iOS,2019-05-20,0.03,3.2.0,0.23,3.1.0,0.34,3.7.1,0.02
中学学生端iOS,2019-05-21,0.03,3.2.0,0.29,3.1.0,0.35,3.7.1,0.02
中学学生端iOS,2019-05-21,0.03,3.2.0,0.29,3.1.0,0.35,3.7.1,0.02
中学学生端iOS,2019-05-22,0.01,3.2.0,0.14,3.1.0,0.0,3.7.1,0.01
中学学生端iOS,2019-05-22,0.01,3.2.0,0.14,3.7.1,0.01,3.1.0,0.0
中学学生端iOS,2019-05-23,0.03,3.2.0,0.23,3.7.1,0.02,3.1.0,0.0
中学学生端iOS,2019-05-23,0.03,3.2.0,0.23,3.7.1,0.02,3.1.0,0.0
中学学生端iOS,2019-05-24,0.04,3.2.0,0.51,3.7.1,0.03,3.1.0,0.0
中学学生端iOS,2019-05-24,0.04,3.2.0,0.51,3.7.1,0.03,3.1.0,0.0
中学学生端iOS,2019-05-25,0.03,3.2.0,0.3,3.7.1,0.02,3.1.0,0.0
中学学生端iOS,2019-05-25,0.03,3.2.0,0.3,3.7.1,0.02,3.1.0,0.0
中学学生端iOS,2019-05-26,0.05,3.2.0,0.37,3.7.1,0.04,3.1.0,0.12
中学学生端iOS,2019-05-26,0.05,3.2.0,0.37,3.7.1,0.04,3.1.0,0.12
中学学生端iOS,2019-05-27,0.03,3.2.0,0.54,3.7.1,0.02,3.1.0,0.0
中学学生端iOS,2019-05-27,0.03,3.7.1,0.02,3.2.0,0.54,3.1.0,0.0
中学学生端iOS,2019-05-28,0.02,3.7.1,0.02,3.2.0,0.25,3.1.0,0.0
中学学生端iOS,2019-05-28,0.02,3.7.1,0.02,3.2.0,0.25,3.1.0,0.0
中学学生端iOS,2019-05-29,0.02,3.7.1,0.02,3.2.0,0.26,3.1.0,0.0
中学家长端Android,2019-04-01,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-02,0.22,2.0.0.54,1.72,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-03,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-04,0.33,2.0.0.54,0.0,2.0.1.78,0.36,2.1.0.93,0.0
中学家长端Android,2019-04-05,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-06,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-07,0.3,2.0.0.54,2.17,2.0.1.78,0.16,2.1.0.93,0.0
中学家长端Android,2019-04-08,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-09,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-10,0.33,2.0.0.54,0.0,2.0.1.78,0.36,2.1.0.93,0.0
中学家长端Android,2019-04-11,0.15,2.0.0.54,0.0,2.0.1.78,0.17,2.1.0.93,0.0
中学家长端Android,2019-04-12,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-13,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-14,0.41,2.0.0.54,0.0,2.0.1.78,0.42,2.1.0.93,0.0
中学家长端Android,2019-04-15,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-15,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-16,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.93,0.0
中学家长端Android,2019-04-16,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.0.1.76,0.0
中学家长端Android,2019-04-17,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.0.1.76,0.0
中学家长端Android,2019-04-17,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.125,0.0
中学家长端Android,2019-04-18,0.2,2.0.0.54,0.0,2.0.1.78,0.21,2.1.0.125,0.0
中学家长端Android,2019-04-18,0.2,2.0.0.54,0.0,2.0.1.78,0.21,2.1.0.127,0.0
中学家长端Android,2019-04-19,6.01,2.0.0.54,2.27,2.0.1.78,0.15,2.1.0.127,0.0
中学家长端Android,2019-04-19,6.01,2.0.0.54,2.27,2.0.1.78,0.15,2.1.0.126,0.0
中学家长端Android,2019-04-20,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.126,0.0
中学家长端Android,2019-04-20,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-04-21,0.16,2.0.0.54,0.0,2.0.1.78,0.52,2.1.0.127,0.0
中学家长端Android,2019-04-21,0.16,2.0.0.54,0.0,2.0.1.78,0.52,2.1.0.127,0.0
中学家长端Android,2019-04-22,0.09,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.46
中学家长端Android,2019-04-22,0.09,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.46
中学家长端Android,2019-04-23,0.2,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.4
中学家长端Android,2019-04-23,0.2,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.4
中学家长端Android,2019-04-24,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-04-24,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-04-25,0.17,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.22
中学家长端Android,2019-04-25,0.17,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.22
中学家长端Android,2019-04-26,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-04-26,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-04-27,0.52,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.63
中学家长端Android,2019-04-27,0.52,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.63
中学家长端Android,2019-04-28,0.47,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.53
中学家长端Android,2019-04-28,0.47,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.53
中学家长端Android,2019-04-29,0.55,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.63
中学家长端Android,2019-04-29,0.55,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.63
中学家长端Android,2019-04-30,0.13,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.14
中学家长端Android,2019-04-30,0.13,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.14
中学家长端Android,2019-05-01,0.15,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.16
中学家长端Android,2019-05-01,0.15,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.16
中学家长端Android,2019-05-02,0.19,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.21
中学家长端Android,2019-05-02,0.19,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.21
中学家长端Android,2019-05-03,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-03,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-04,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-04,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-05,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-05,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-06,0.23,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.25
中学家长端Android,2019-05-06,0.23,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.25
中学家长端Android,2019-05-07,0.23,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.24
中学家长端Android,2019-05-07,0.23,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.24
中学家长端Android,2019-05-08,0.19,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.2
中学家长端Android,2019-05-08,0.19,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.2
中学家长端Android,2019-05-09,0.19,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.21
中学家长端Android,2019-05-09,0.19,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.21
中学家长端Android,2019-05-10,0.62,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.68
中学家长端Android,2019-05-10,0.62,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.68
中学家长端Android,2019-05-11,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-11,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-12,0.16,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.17
中学家长端Android,2019-05-12,0.16,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.17
中学家长端Android,2019-05-13,0.22,2.0.0.54,5.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-13,0.22,2.0.0.54,5.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-14,0.37,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.4
中学家长端Android,2019-05-14,0.37,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.4
中学家长端Android,2019-05-15,0.17,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.18
中学家长端Android,2019-05-15,0.17,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.18
中学家长端Android,2019-05-16,0.17,2.0.0.54,7.69,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-16,0.17,2.0.0.54,7.69,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-17,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-17,0.0,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.0
中学家长端Android,2019-05-18,0.17,2.0.0.54,0.0,2.0.1.78,0.0,2.1.0.127,0.18
中学家长端Android,2019-05-18,0.17,2.0.0.54,0.0,2.1.0.127,0.18,2.0.1.78,0.0
中学家长端Android,2019-05-19,0.46,2.0.0.54,0.0,2.1.0.127,0.49,2.0.1.78,0.0
中学家长端Android,2019-05-19,0.46,2.0.0.54,0.0,2.1.0.127,0.49,2.0.1.78,0.0
中学家长端Android,2019-05-20,0.19,2.0.0.54,0.0,2.1.0.127,0.2,2.0.1.78,0.0
中学家长端Android,2019-05-20,0.19,2.0.0.54,0.0,2.1.0.127,0.2,2.0.1.78,0.0
中学家长端Android,2019-05-21,0.22,2.0.0.54,0.0,2.1.0.127,0.24,2.0.1.78,0.0
中学家长端Android,2019-05-21,0.22,2.0.0.54,0.0,2.1.0.127,0.24,2.0.1.78,0.0
中学家长端Android,2019-05-22,0.0,2.0.0.54,0.0,2.1.0.127,0.0,2.0.1.78,0.0
中学家长端Android,2019-05-22,0.0,2.0.0.54,0.0,2.1.0.127,0.0,2.0.1.78,0.0
中学家长端Android,2019-05-23,0.19,2.0.0.54,0.0,2.1.0.127,0.2,2.0.1.78,0.0
中学家长端Android,2019-05-23,0.19,2.0.0.54,0.0,2.1.0.127,0.2,2.0.1.78,0.0
中学家长端Android,2019-05-24,0.76,2.0.0.54,0.0,2.1.0.127,0.8,2.0.1.78,0.0
中学家长端Android,2019-05-24,0.76,2.0.0.54,0.0,2.1.0.127,0.8,2.0.1.78,0.0
中学家长端Android,2019-05-25,0.14,2.0.0.54,0.0,2.1.0.127,0.15,2.0.1.78,0.0
中学家长端Android,2019-05-25,0.14,2.0.0.54,0.0,2.1.0.127,0.15,2.0.1.78,0.0
中学家长端Android,2019-05-26,0.15,2.0.0.54,0.0,2.1.0.127,0.16,2.0.1.78,0.0
中学家长端Android,2019-05-26,0.15,2.0.0.54,0.0,2.1.0.127,0.16,2.0.1.78,0.0
中学家长端Android,2019-05-27,0.0,2.0.0.54,0.0,2.1.0.127,0.0,2.0.1.78,0.0
中学家长端Android,2019-05-27,0.0,2.0.0.54,0.0,2.1.0.127,0.0,2.0.1.78,0.0
中学家长端Android,2019-05-28,0.21,2.0.0.54,0.0,2.1.0.127,0.23,2.0.1.78,0.0
